title,author,rating,description,genre
신은 주사위 놀이를 하는가?,황동 / SECAN STUDIO,9.79,"어느날 갑자기 신들의 게임에 소환된 도시
최율은 첫지급 보상으로 모든 게임의 공략을 보여주는
'독식의 제물 크라시나 서'를 습득한다.
그러나, 아이템의 능력은 공략을 공유한 모든 이들의 보상을 독식하는 것!
양날 검의 아이템을 얻은 최율은 이 게임에서 끝까지 살아남을 수 있을 것인가!",판타지
나의 어린 악녀,서이도 / COMO / 겨울잎,9.89,"타인의 감정을 이해할 수 없는 무미건조함 속에 살아온 주인공, 로에는 어느 날 갑자기 살인 현장을 목격함과 동시에 범인으로 낙인 찍혀 '최악의 마법사 - 살인사' 라는 누명을 쓴 채 자신의 아버지에 손에 죽음을 맞이하게 된다. 그런데.....분명 원망 어린 아버지의 눈빛 속에 죽었던 그녀는 어찌된 영문인지 죽음을 맞이하기 5년 전인 열 다섯 살, 그녀의 어린 시절로 회귀하게 된다. 타인의 감정에 공감할 수도, 이해할 수도 없는 무뚝뚝한 로에로서는 다시 똑같은 삶을 반복해야 한다는 것이 귀찮기만 하고.......그저 똑같은 과거의 반복일 것이라 생각한 그녀의 예상과는 달리,그녀의 삶은 사건과 얽히며 새로운 방향으로 나아가기 시작하는데....! 건조한 회색빛이었던 그녀의 삶에 투명한 수채화 물감이 조금씩 스며들기 시작하는 성장 치유 로맨스 판타지!",판타지
"북부 대공 부인, 추워서 못 하겠습니다","레몬수박, 이건 / 연초",9.96,"추위를 병적으로 싫어하는 내가, 북부 대공의 부인으로 빙의했다.
그런데 하필 북부라니! 얼어 죽을 것 같아 탈출을 시도하지만,도망가는 족족 붙잡아 오는 대공으로 인해 수포로 돌아간다.
“가출을 하든 말든 알아서 해. 몇 번이고 잡아들일 테니까.”
분명히 원작에서는 안 좋게 갈라지는 부부였을 텐데 왜 계속 집착하는 거지?
나, 추워서 여기서 못 살겠다고!",로맨스
오프에서 만나요,팀 치즈고포,9.8,"커스텀마이징만을 위해 만들어진 ~비스트 소드~ 게임에서 과몰입하며 게임을 하는 고인물 여우리.
그러다 제 취향 외향으로 나타난 뉴비 캐릭터 '렉스' 캐릭터를 만나 게임에서 결혼까지 성공한다.
결혼한 기념으로 오프에서 만나 향수를 만들기로 하였는데, 
평소 회사에서 불편해하던 직장동료가 왜 약속 장소에 있는 거죠…?",로맨스
오빠 그건 오해야,도연 / 태소영,9.8,"십년지기 남사친에게 고백하려던 날, 그의 형이 벗어둔 입던 팬티를 훔치고 말았다.
그의 형은 내가 자기를 좋아한다고 착각하고 급기야 경찰에 신고까지 한다.
오빠 그건 오해야, 내가 좋아하는 건 그쪽 동생이라고...!",로맨스
동생이 천재였다,나술래 / 건일 / 시하,9.91,"애매한 재능으로 성공하지 못한 가수 생활을 이어가면서
가족들을 희생시켰던 윤하준.
＂시간을 되돌릴 수만 있다면…! ＂

날마다 후회와 술로 지내던 어느 날 아침,
눈떠보니 과거로 돌아와 있었다.

그리고 깨달았다.
내 동생이 노래의 천재라는 사실을…!
동생을 최고의 가수로 프로듀스하기 위해 
이제 나를 갈아 넣을 때다!",감성
신의 집사,조주희 / SECAN STUDIO,9.85,"1,600년 전 탄생한 불멸자(청룡, 백호, 주작, 현무, 황룡)가
인간과 공존하며 살아가는 세상. 
논문 통과와 짝사랑하는 선배가 꿈일 뿐인 
평범한 대학원생 '은화'는,
은둔하는 죽음의 신(神) '현무'의 집사가 된다.",로맨스
도돌이표,으겸2,9.87,"결혼식을 앞두고 자신의 연인 마루를 잃고 절망적인 삶을 살아가는 솜이.
그런 그녀 앞에 의문의 무당 연화가 나타난다.
'강마루, 그를 다시 만나고 싶습니까?'
연화의 힘으로 하루아침에 4년 전의 과거로 되돌아간 솜이, 하지만…
솜이의 앞엔 전혀 다른 모습의 마루가 나타나고, 과거로 돌아간 솜이는 모든 게 꼬여만 간다.",로맨스
내숭학교,광개토,9.83,"명문 아가씨 학교라고 알려진 사립 내숭여고. 그곳의 실체는 악녀수용소였다!

폭력과 가십의 정글인 아가씨 학교는 이미 천하삼분지계!
학교 세력은 구관의 떨거지들, 신관의 여신들로 나뉜다!
살아남아라 주인공!!",액션
초월자 학원의 수강생이 되었다,어쩌다 / 뀨잔느 / 두파치타파,9.78,"돌아가신 부모님의 빚을 갚으며 헌터가 되기 위해 헌터학원에 갈 돈을 모아왔던 서준은
불의의 사고로 모은 돈을 전부 수술비로 써버린다.
절망에 빠진 순간, 띠링-!
이상한 광고가 재생되었다.
[야 너도 초월자 될 수 있어!]
더 이상 잃을 것도 없다, 회원 가입!!
[김서준 님 초월자 학원에 오신 걸 환영합니다].
내가 다니는 헌터학원은 다른 학원들과 '차원'이 다르다!",액션
놀아주는 여자,"대옥 / 블구리, 앵두 / 박수정",9.85,"'처음 만난 남자를, 눕혀 버렸다!'
인기 없는 키즈 채널 크리에이터, '미니언니' 은하는
청소 아르바이트 중 실수로 한 남자에게 부상을 입히고 만다.
엄청난 장신에 근육질의 거대한 체격,
살벌한 인상에 흉터까지! 겁을 먹은 은하는 도망쳐버린다.
한편 병원에서 깨어난 무서운(?) 남자 지환은,
""찾아서 정중하게 모셔와.""
왠지 은하를 알고 있는 것 같은데……?",로맨스
축구재능 다 내꺼,amber / 핫식스,9.09,"축구선수의 꿈을 꿨던 우호영. 하지만 신은 그에게 재능을 주지 않았고 꿈을 이루지 못한 채 벼락에 맞아 사망한다. 
그때 악마 마몬이 나타나 모두의 재능을 탐할 수 있는 능력을 선물하는데…",스포츠
감금 구역 레벨 X,오오이시 로미 / 에가시라 다이키,9.24,"""절대로 아파트에서 나오지 마라"" 어머니로부터 온 메시지. 아무래도, 여기는 아무도 들어갈 수 없는 ""감금 구역""인 것 같다. 스즈카는 봉쇄된 아파트에서 탈출하기 위해 수수께끼의 미확인 생명체 ""X""(싸이)와 대립한다. 루프하는 절망 속에서 활로를 찾아, 스즈카는 무사히 가족에게 돌아갈 수 있을까.",스릴러
자기 취향 존중,모히또모히칸 / 설주,9.95,"심각한 은둔형 대인기피증 '김서리'와
한시도 집안에 있지 못하는 타고난 인싸 '한보나'.
너무 다른 두 사람이 동거를 시작했다!

극과 극을 달리는 두 여자의 시한폭탄 같은 아슬아슬 동거 생활.
과연 마지막의 마지막에는 서로를 이해할 수 있을까?",드라마
대가는 너희의 모든 것,스튜디오늘봄 / 하코 / 고네스,9.97,"의붓오빠와 황녀에게 이용당하고, 입양된 가족과 남편의 학대 끝에 독살당한 태자비 네리스.
그녀는 자신을 괴롭히고 이용한 모두를 저주하며 죽음을 맞이했으나

모든 불행의 시작이었던 열두 살로 회귀한다.
다시 한번 주어진 기회, 네리스는 죽기 전 자신을 짓밟은 모두에게 복수를 다짐한다.

""내 불행의 분기점, 내 분노의 시초. 그 모든 것이 시작된 이곳에서 대가를 치르게 해줄게.""",로맨스
서브 남주가 너무 많아!,홍이영 / NT,9.86,"시한부로 살다가 죽었는데, 낯선 세계에서 다시 눈을 떴다.
[그 몸으로 계속 살고 싶으면, 일 년 안에 '진짜 남주'를 찾으면 돼!]
로판 세계관에서 남주쯤이야 금방 찾을 줄 알고 자신 있게 시작했는데….
뭐?! 남주 후보가 열 명이라고?",로맨스
리바이브,므다닫,9.69,"기계 종족 '코바'와 인간이 함께 사는 세계.

정체불명의 거대한 전함 안에 세워진 나라 '트리스탄'에서
코바족 '오드'는 3년 전, 전쟁을 멈추게 한
'제네시스 웨폰'으로 개조 당하기 전의 기억을 찾기 위해

대기업 'M3'를 조사하던 중,
인체실험을 당하는 아이들을 발견하게 되는데...

오드는 아이들을 구출하고
M3를 저지할 수 있을까?",판타지
악녀인데 하필 남편이 잘생겼다,권수리 / 장덕 / 벚꽃그리고,9.86,"""라메인, 내가 당신에게 미친 것 같습니다.""
이혼하려고 하는 남편이 하필, 너무 잘생겼다! 
게다가 원작과는 다르게 나를 좋아하고 있는 것 같은데...? 
평생 손해만 보고 살아가는 의사였던 나. 
소설속에 악녀인 '라메인 로저'에게 빙의버렸다. 
이번 생이야말로 하고 싶은일 다 하며 살아가겠다고 결심했는데...
작가님, 이거 원작 설정 붕괴 아닌가요?!",로맨스
연민의 굴레 + 쉬는 시간,재활용,9.94,"'인생, 삶… 오늘도 나는 고뇌한다.' 공부를 안하지만 반항은 아닙니다-.
고민이 많은 사춘기 소녀 련과 운동에 공부까지 너무 잘나서 인생이 재미없는 무념무상 소년 민. 꿈 없고 무기력한 둘의 일상에 개성과 민폐를 겸비한 친구들이 끼어들어 시작되는 스펙타클 학원라이프!!
패러렐 월드로 새롭게 맛보는 외전과 함께 스타트-!!",일상
갬블링 1945,최청우 / Vne / 박스오피스,9.92,"조선의 빈털터리 고아 선우진, 한 사건으로 그의 천재적 능력을 알아본 일본의 야쿠자 야마다는 그에게 동업을 제안한다. 
그로 인해 인천 사교계에 입성해 귀족들과 친분을 쌓아가던 어느날, 조선 독립무장단체인 어별교를 만나 그의 아버지의 비밀과 그들의 제안을 받게 되는데.. 
그들과 함께하기로 결심한 그는 조국의 명운을 위한 거액의 도박판에 뛰어들기 시작한다.",드라마
집착 흑막들의 시터가 되어버렸다,오성영 / 여람 / i싱나,9.94,"소설 <샤키르의 꽃>의 엑스트라, 황제를 위한 인간 제물인 '성녀 메이아'에게 빙의 되었다.
""남을 위해 죽고 싶지는 않아!"" 비록 원해서 얻은 새로운 삶은 아니지만, 또다시 비참하게 죽는 건 절대 사양이다.
억울한 마음에 신전을 탈출한 것까진 좋았는데... 어쩌다 보니 흑막의 쌍둥이 동생들에게 관심을 사버렸다.
설상가상으로 내 능력에 취한 흑막의 집착까지?
그것도 여주인공을 갖기 위해 납치와 감금, 테러까지 저지르는 작중 최고 흑막에게!!",로맨스
사이비 러브,사냥사슴꾼,9.92,"악마숭배 컨셉 스트리머 '루시하'로 이중생활을 하고 있는,
사이비 종교와 엮인 상처를 지고 살아가는 N잡러 대학생 백가인.
…그런데 방송을 보고 진짜 악마, '인큐버스'가 나타났다?!
악마, 인간, 그리고… 천사?!

‘사이비’ 아닙니다, 캠퍼스 판타지 로맨스!!",감성
"그 악녀 인생, 제가 한번 살아 볼게요",타루 / 마시 / 민트베리,9.94,"주인공 정유나는 집에 가는 길에 교통사고를 당한다. 그리고 그렇게 죽은 줄로만 알았는데… 
눈을 떠 보니 화려한 침실 속이라고?! 일주일 정도 지켜보니, 
자신이 빙의한 인물은 죽기 전 읽었던 ‘흰 장미의 아가씨’라는 소설 속 역대급 악녀였다. 
그것도 여주한테 못된 짓만 하다가 남주에게 죽는 역대급 악녀! 
엘레나는 과연 소설 속 자신의 운명을 무사히 피할 수 있을까?",판타지
나를 버린 가족에게 돌아가지 않습니다,스플 / 니졔 / 차은도,9.91,"신의 축복을 받았다는 명망 높은 리로이 후작가의 첫째 딸 레티샤.
동생들처럼 예쁜 것도, 똑똑한 것도, 검을 잘 쓰는 것도, 마법에 재능 있는 것도 아니었지만, 하지만 레티샤는 단 한 번도 동생들을 질투하거나 시기한 적 없었다. 
오히려 자랑스럽게 여겼다. 
그래서 정작 가족들은 저를 수치스러워한다는 사실을 모르고 있었다. 
가족들에게 버림받는 순간까지도.",로맨스
작까세요,에크치 / 닉넹,9.85,"드라마 작가를 꿈꾸는 설나진은 드라마 작가 작업실의 막내 작가로 입사하게 된다.
꿈을 이뤘다는 행복감도 잠시, 선배들의 美친 갑질이 시작되는데...
그러던 어느 날, 모종의 사건으로 나진의 인생이 송두리째 흔들린다.
인생 전부를 배팅한 나진의 복수...!
막내도 밟히면 꿈틀하거든요.",일상
"그 악녀, 남자입니다",미세초 / 물에빠진고기 / 걸검,9.94,"가문의 몰락으로 베르눔 대공가에 팔려가게 된 베키.
아름답지만 까칠한 소녀, 리안드를 만나 둘도 없는 친구가 된다.

""내가 남자라면, 어떨 것 같아?""
그런데 우리 공녀님이 남자라니?!
그동안 해온 키스와 포옹은 어떻게 되는 거야!

사랑과 우정의 경계에서 깊어지는 감정과 끊임없이 닥쳐오는 위협!
둘은 과연 해피엔딩을 맞이할 수 있을까?",로맨스
정신을 차렸을 땐 흑막 주군이 감긴 후였다,연말 / 교시,9.92,"북부를 지키는 검인 윌로우 공작과 호위 기사인 아버지를 보며 셀린은 자신의 주군인 데미안과 만날 날을 손꼽아 기다리고 있었다.
그런데 셀린과 마주한 데미안은 북부의 위엄은커녕 마른 몸에 해사한 미소를 가진 연약한 소년이었다.
호위 기사의 도리를 다하기 위해 어떤 주군이든 굳건히 지킬 결심을 하는 셀린.
그런데 연약한 줄 알았던 데미안이 뭔가 수상하다.",로맨스
부러진 가지를 잡지 마세요,조코피아 / 선장,9.76,"사위를 왕으로 앉혀 보겠다고 이웃나라에 반정까지 일으킨 아버지의 전략이 실패로 돌아가자, 
데아드라체는 약혼자를 잃는 동시에 가문에 들이닥친 위기를 피하고자 황제가 제일 아끼는 기사와 정략결혼을 하기에 이른다. 
공작의 딸로서 기사와의 결혼이 모욕적인 것이야 그렇다고 쳐도, 그 상대가 문제였다. 황제가 제일 아끼는 기사, 
루시어스 엘리어트는 그녀가 육 년 전 아버지의 반대로 헤어져야 했던 과거의 연인이었던 것이다. 
열정적이고 다정했던 연인이었던 루시어스는 공작의 술수로 사생아라는 것이 밝혀져 작위와 영지마저 잃고, 
데아드라체와도 오해 속에서 헤어진 채 전쟁터로 내몰렸었다. 육 년이 지난 후, 과거의 앙금 속에서 상황이 뒤바뀐 채 서로를 마주하게 되는 두 사람. 
복수인지 미련인지 모를루 시어스의 행동에 데아드라체의 마음은 문드러져 가는데….",로맨스
